ccode,statename,year,polity2,leadertransition,totaltransitions,wars,totalwaryears
390,Denmark,1864,2,,0,1,3
390,Denmark,1865,2,,0,0,3
390,Denmark,1866,-1,,0,0,3
390,Denmark,1867,-1,,0,0,3
390,Denmark,1868,-1,,0,0,3
390,Denmark,1869,-1,,0,0,3
390,Denmark,1870,-3,,0,0,3
390,Denmark,1871,-3,,0,0,3
390,Denmark,1872,-3,,0,0,3
390,Denmark,1873,-3,,0,0,3
390,Denmark,1874,-3,0,0,0,3
390,Denmark,1875,-3,1,1,0,3
390,Denmark,1876,-3,0,1,0,3
390,Denmark,1877,-3,0,1,0,3
390,Denmark,1878,-3,0,1,0,3
390,Denmark,1879,-3,0,1,0,3
390,Denmark,1880,-3,0,1,0,3
390,Denmark,1881,-3,0,1,0,3
390,Denmark,1882,-3,0,1,0,3
390,Denmark,1883,-3,0,1,0,3
390,Denmark,1884,-3,0,1,0,3
390,Denmark,1885,-3,0,1,0,3
390,Denmark,1886,-3,0,1,0,3
390,Denmark,1887,-3,0,1,0,3
390,Denmark,1888,-3,0,1,0,3
390,Denmark,1889,-3,0,1,0,3
390,Denmark,1890,-3,0,1,0,3
390,Denmark,1891,-3,0,1,0,3
390,Denmark,1892,-3,0,1,0,3
390,Denmark,1893,-3,0,1,0,3
390,Denmark,1894,-3,1,2,0,3
390,Denmark,1895,-3,0,2,0,3
390,Denmark,1896,-3,0,2,0,3
390,Denmark,1897,-3,1,3,0,3
390,Denmark,1898,-3,0,3,0,3
390,Denmark,1899,-3,0,3,0,3
390,Denmark,1900,-3,1,4,0,3
390,Denmark,1901,-2,1,5,0,3
390,Denmark,1902,-1,0,5,0,3
390,Denmark,1903,0,0,5,0,3
390,Denmark,1904,1,0,5,0,3
390,Denmark,1905,2,1,6,0,3
390,Denmark,1906,3,0,6,0,3
390,Denmark,1907,3,0,6,0,3
390,Denmark,1908,4,1,7,0,3
390,Denmark,1909,4,1,8,0,3
390,Denmark,1910,5,1,9,0,3
390,Denmark,1911,6,0,9,0,3
390,Denmark,1912,7,0,9,0,3
390,Denmark,1913,8,1,10,0,3
390,Denmark,1914,9,0,10,0,3
390,Denmark,1915,10,0,10,0,3
390,Denmark,1916,10,0,10,0,3
390,Denmark,1917,10,0,10,0,3
390,Denmark,1918,10,0,10,0,3
390,Denmark,1919,10,0,10,0,3
390,Denmark,1920,10,1,11,0,3
390,Denmark,1921,10,0,11,0,3
390,Denmark,1922,10,0,11,0,3
390,Denmark,1923,10,0,11,0,3
390,Denmark,1924,10,1,12,0,3
390,Denmark,1925,10,0,12,0,3
390,Denmark,1926,10,1,13,0,3
390,Denmark,1927,10,0,13,0,3
390,Denmark,1928,10,0,13,0,3
390,Denmark,1929,10,1,14,0,3
390,Denmark,1930,10,0,14,0,3
390,Denmark,1931,10,0,14,0,3
390,Denmark,1932,10,0,14,0,3
390,Denmark,1933,10,0,14,0,3
390,Denmark,1934,10,0,14,0,3
390,Denmark,1935,10,0,14,0,3
390,Denmark,1936,10,0,14,0,3
390,Denmark,1937,10,0,14,0,3
390,Denmark,1938,10,0,14,0,3
390,Denmark,1939,10,0,14,0,3
390,Denmark,1940,,0,14,0,3
390,Denmark,1945,10,1,15,0,3
390,Denmark,1946,10,0,15,0,3
390,Denmark,1947,10,1,16,0,3
390,Denmark,1948,10,0,16,0,3
390,Denmark,1949,10,0,16,0,3
390,Denmark,1950,10,1,17,0,3
390,Denmark,1951,10,0,17,0,3
390,Denmark,1952,10,0,17,0,3
390,Denmark,1953,10,1,18,0,3
390,Denmark,1954,10,0,18,0,3
390,Denmark,1955,10,1,19,0,3
390,Denmark,1956,10,0,19,0,3
390,Denmark,1957,10,0,19,0,3
390,Denmark,1958,10,0,19,0,3
390,Denmark,1959,10,0,19,0,3
390,Denmark,1960,10,1,20,0,3
390,Denmark,1961,10,0,20,0,3
390,Denmark,1962,10,1,21,0,3
390,Denmark,1963,10,0,21,0,3
390,Denmark,1964,10,0,21,0,3
390,Denmark,1965,10,0,21,0,3
390,Denmark,1966,10,0,21,0,3
390,Denmark,1967,10,0,21,0,3
390,Denmark,1968,10,1,22,0,3
390,Denmark,1969,10,0,22,0,3
390,Denmark,1970,10,0,22,0,3
390,Denmark,1971,10,1,23,0,3
390,Denmark,1972,10,1,24,0,3
390,Denmark,1973,10,1,25,0,3
390,Denmark,1974,10,0,25,0,3
390,Denmark,1975,10,1,26,0,3
390,Denmark,1976,10,0,26,0,3
390,Denmark,1977,10,0,26,0,3
390,Denmark,1978,10,0,26,0,3
390,Denmark,1979,10,0,26,0,3
390,Denmark,1980,10,0,26,0,3
390,Denmark,1981,10,0,26,0,3
390,Denmark,1982,10,1,27,0,3
390,Denmark,1983,10,0,27,0,3
390,Denmark,1984,10,0,27,0,3
390,Denmark,1985,10,0,27,0,3
390,Denmark,1986,10,0,27,0,3
390,Denmark,1987,10,0,27,0,3
390,Denmark,1988,10,0,27,0,3
390,Denmark,1989,10,0,27,0,3
390,Denmark,1990,10,0,27,0,3
390,Denmark,1991,10,0,27,0,3
390,Denmark,1992,10,0,27,0,3
390,Denmark,1993,10,1,28,0,3
390,Denmark,1994,10,0,28,0,3
390,Denmark,1995,10,0,28,0,3
390,Denmark,1996,10,0,28,0,3
390,Denmark,1997,10,0,28,0,3
390,Denmark,1998,10,0,28,0,3
390,Denmark,1999,10,0,28,0,3
390,Denmark,2000,10,0,28,0,3
390,Denmark,2001,10,1,29,0,3
390,Denmark,2002,10,0,29,0,3
390,Denmark,2003,10,0,29,0,3
390,Denmark,2004,10,0,29,0,3
390,Denmark,2005,10,0,29,0,3
390,Denmark,2006,10,0,29,0,3
390,Denmark,2007,10,0,29,0,3
390,Denmark,2008,10,0,29,0,3
390,Denmark,2009,10,1,30,0,3
390,Denmark,2010,10,0,30,0,3
390,Denmark,2011,10,1,31,0,3
390,Denmark,2012,10,0,31,0,3
390,Denmark,2013,10,0,31,0,3
390,Denmark,2014,10,0,31,0,3
390,Denmark,2015,10,1,32,0,3
390,Denmark,2016,10,,32,0,3
390,Denmark,2017,10,,32,0,3
390,Denmark,2018,,,32,0,3
390,Denmark,2019,,,32,0,3
390,Denmark,2020,,,32,0,3
390,Denmark,2021,,,32,0,3
395,Iceland,1944,,1,1,0,0
395,Iceland,1945,,0,1,0,0
395,Iceland,1946,,0,1,0,0
395,Iceland,1947,,1,2,0,0
395,Iceland,1948,,0,2,0,0
395,Iceland,1949,,1,3,0,0
395,Iceland,1950,,1,4,0,0
395,Iceland,1951,,0,4,0,0
395,Iceland,1952,,0,4,0,0
395,Iceland,1953,,1,5,0,0
395,Iceland,1954,,0,5,0,0
395,Iceland,1955,,0,5,0,0
395,Iceland,1956,,1,6,0,0
395,Iceland,1957,,0,6,0,0
395,Iceland,1958,,1,7,0,0
395,Iceland,1959,,1,8,0,0
395,Iceland,1960,,0,8,0,0
395,Iceland,1961,,0,8,0,0
395,Iceland,1962,,0,8,0,0
395,Iceland,1963,,1,9,0,0
395,Iceland,1964,,0,9,0,0
395,Iceland,1965,,0,9,0,0
395,Iceland,1966,,0,9,0,0
395,Iceland,1967,,0,9,0,0
395,Iceland,1968,,0,9,0,0
395,Iceland,1969,,0,9,0,0
395,Iceland,1970,,1,10,0,0
395,Iceland,1971,,1,11,0,0
395,Iceland,1972,,0,11,0,0
395,Iceland,1973,,0,11,0,0
395,Iceland,1974,,1,12,0,0
395,Iceland,1975,,0,12,0,0
395,Iceland,1976,,0,12,0,0
395,Iceland,1977,,0,12,0,0
395,Iceland,1978,,1,13,0,0
395,Iceland,1979,,1,14,0,0
395,Iceland,1980,,1,15,0,0
395,Iceland,1981,,0,15,0,0
395,Iceland,1982,,0,15,0,0
395,Iceland,1983,,1,16,0,0
395,Iceland,1984,,0,16,0,0
395,Iceland,1985,,0,16,0,0
395,Iceland,1986,,0,16,0,0
395,Iceland,1987,,1,17,0,0
395,Iceland,1988,,1,18,0,0
395,Iceland,1989,,0,18,0,0
395,Iceland,1990,,0,18,0,0
395,Iceland,1991,,1,19,0,0
395,Iceland,1992,,0,19,0,0
395,Iceland,1993,,0,19,0,0
395,Iceland,1994,,0,19,0,0
395,Iceland,1995,,0,19,0,0
395,Iceland,1996,,0,19,0,0
395,Iceland,1997,,0,19,0,0
395,Iceland,1998,,0,19,0,0
395,Iceland,1999,,0,19,0,0
395,Iceland,2000,,0,19,0,0
395,Iceland,2001,,0,19,0,0
395,Iceland,2002,,0,19,0,0
395,Iceland,2003,,0,19,0,0
395,Iceland,2004,,1,20,0,0
395,Iceland,2005,,0,20,0,0
395,Iceland,2006,,1,21,0,0
395,Iceland,2007,,0,21,0,0
395,Iceland,2008,,0,21,0,0
395,Iceland,2009,,1,22,0,0
395,Iceland,2010,,0,22,0,0
395,Iceland,2011,,0,22,0,0
395,Iceland,2012,,0,22,0,0
395,Iceland,2013,,1,23,0,0
395,Iceland,2014,,0,23,0,0
395,Iceland,2015,,0,23,0,0
395,Iceland,2016,,,23,0,0
395,Iceland,2017,,,23,0,0
395,Iceland,2018,,,23,0,0
395,Iceland,2019,,,23,0,0
395,Iceland,2020,,,23,0,0
395,Iceland,2021,,,23,0,0
402,Cape Verde,1975,-4,0,0,0,0
402,Cape Verde,1976,-4,0,0,0,0
402,Cape Verde,1977,-4,0,0,0,0
402,Cape Verde,1978,-4,0,0,0,0
402,Cape Verde,1979,-4,0,0,0,0
402,Cape Verde,1980,-4,0,0,0,0
402,Cape Verde,1981,-4,0,0,0,0
402,Cape Verde,1982,-4,0,0,0,0
402,Cape Verde,1983,-4,0,0,0,0
402,Cape Verde,1984,-4,0,0,0,0
402,Cape Verde,1985,-3,0,0,0,0
402,Cape Verde,1986,-3,0,0,0,0
402,Cape Verde,1987,-3,0,0,0,0
402,Cape Verde,1988,-3,0,0,0,0
402,Cape Verde,1989,-3,0,0,0,0
402,Cape Verde,1990,-2,0,0,0,0
402,Cape Verde,1991,8,1,1,0,0
402,Cape Verde,1992,8,0,1,0,0
402,Cape Verde,1993,8,0,1,0,0
402,Cape Verde,1994,8,0,1,0,0
402,Cape Verde,1995,8,0,1,0,0
402,Cape Verde,1996,8,0,1,0,0
402,Cape Verde,1997,8,0,1,0,0
402,Cape Verde,1998,8,0,1,0,0
402,Cape Verde,1999,8,0,1,0,0
402,Cape Verde,2000,8,1,2,0,0
402,Cape Verde,2001,10,1,3,0,0
402,Cape Verde,2002,10,0,3,0,0
402,Cape Verde,2003,10,0,3,0,0
402,Cape Verde,2004,10,0,3,0,0
402,Cape Verde,2005,10,0,3,0,0
402,Cape Verde,2006,10,0,3,0,0
402,Cape Verde,2007,10,0,3,0,0
402,Cape Verde,2008,10,0,3,0,0
402,Cape Verde,2009,10,0,3,0,0
402,Cape Verde,2010,10,0,3,0,0
402,Cape Verde,2011,10,0,3,0,0
402,Cape Verde,2012,10,0,3,0,0
402,Cape Verde,2013,10,0,3,0,0
402,Cape Verde,2014,10,0,3,0,0
402,Cape Verde,2015,10,0,3,0,0
402,Cape Verde,2016,10,,3,0,0
402,Cape Verde,2017,10,,3,0,0
402,Cape Verde,2018,,,3,0,0
402,Cape Verde,2019,,,3,0,0
402,Cape Verde,2020,,,3,0,0
402,Cape Verde,2021,,,3,0,0
403,Sao Tome and Principe,1975,,,0,0,0
403,Sao Tome and Principe,1976,,,0,0,0
403,Sao Tome and Principe,1977,,,0,0,0
403,Sao Tome and Principe,1978,,,0,0,0
403,Sao Tome and Principe,1979,,,0,0,0
403,Sao Tome and Principe,1980,,,0,0,0
403,Sao Tome and Principe,1981,,,0,0,0
403,Sao Tome and Principe,1982,,,0,0,0
403,Sao Tome and Principe,1983,,,0,0,0
403,Sao Tome and Principe,1984,,,0,0,0
403,Sao Tome and Principe,1985,,,0,0,0
403,Sao Tome and Principe,1986,,,0,0,0
403,Sao Tome and Principe,1987,,,0,0,0
403,Sao Tome and Principe,1988,,,0,0,0
403,Sao Tome and Principe,1989,,,0,0,0
403,Sao Tome and Principe,1990,,,0,0,0
403,Sao Tome and Principe,1991,,,0,0,0
403,Sao Tome and Principe,1992,,,0,0,0
403,Sao Tome and Principe,1993,,,0,0,0
403,Sao Tome and Principe,1994,,,0,0,0
403,Sao Tome and Principe,1995,,,0,0,0
403,Sao Tome and Principe,1996,,,0,0,0
403,Sao Tome and Principe,1997,,,0,0,0
403,Sao Tome and Principe,1998,,,0,0,0
403,Sao Tome and Principe,1999,,,0,0,0
403,Sao Tome and Principe,2000,,,0,0,0
403,Sao Tome and Principe,2001,,,0,0,0
403,Sao Tome and Principe,2002,,,0,0,0
403,Sao Tome and Principe,2003,,,0,0,0
403,Sao Tome and Principe,2004,,,0,0,0
403,Sao Tome and Principe,2005,,,0,0,0
403,Sao Tome and Principe,2006,,,0,0,0
403,Sao Tome and Principe,2007,,,0,0,0
403,Sao Tome and Principe,2008,,,0,0,0
403,Sao Tome and Principe,2009,,,0,0,0
403,Sao Tome and Principe,2010,,,0,0,0
403,Sao Tome and Principe,2011,,,0,0,0
403,Sao Tome and Principe,2012,,,0,0,0
403,Sao Tome and Principe,2013,,,0,0,0
403,Sao Tome and Principe,2014,,,0,0,0
403,Sao Tome and Principe,2015,,,0,0,0
403,Sao Tome and Principe,2016,,,0,0,0
403,Sao Tome and Principe,2017,,,0,0,0
403,Sao Tome and Principe,2018,,,0,0,0
403,Sao Tome and Principe,2019,,,0,0,0
403,Sao Tome and Principe,2020,,,0,0,0
403,Sao Tome and Principe,2021,,,0,0,0
404,Guinea-Bissau,1974,-7,0,0,0,0
404,Guinea-Bissau,1975,-7,0,0,0,0
404,Guinea-Bissau,1976,-7,0,0,0,0
404,Guinea-Bissau,1977,-7,0,0,0,0
404,Guinea-Bissau,1978,-7,0,0,0,0
404,Guinea-Bissau,1979,-7,0,0,0,0
404,Guinea-Bissau,1980,-7,1,1,0,0
404,Guinea-Bissau,1981,-7,0,1,0,0
404,Guinea-Bissau,1982,-7,0,1,0,0
404,Guinea-Bissau,1983,-7,0,1,0,0
404,Guinea-Bissau,1984,-8,0,1,0,0
404,Guinea-Bissau,1985,-8,0,1,0,0
404,Guinea-Bissau,1986,-8,0,1,0,0
404,Guinea-Bissau,1987,-8,0,1,0,0
404,Guinea-Bissau,1988,-8,0,1,0,0
404,Guinea-Bissau,1989,-8,0,1,0,0
404,Guinea-Bissau,1990,-8,0,1,0,0
404,Guinea-Bissau,1991,-6,0,1,0,0
404,Guinea-Bissau,1992,-6,0,1,0,0
404,Guinea-Bissau,1993,-6,0,1,0,0
404,Guinea-Bissau,1994,5,0,1,0,0
404,Guinea-Bissau,1995,5,0,1,0,0
404,Guinea-Bissau,1996,5,0,1,0,0
404,Guinea-Bissau,1997,5,0,1,0,0
404,Guinea-Bissau,1998,0,0,1,0,0
404,Guinea-Bissau,1999,3,1,2,0,0
404,Guinea-Bissau,2000,5,1,3,0,0
404,Guinea-Bissau,2001,5,0,3,0,0
404,Guinea-Bissau,2002,5,0,3,0,0
404,Guinea-Bissau,2003,-1,1,4,0,0
404,Guinea-Bissau,2004,-1,0,4,0,0
404,Guinea-Bissau,2005,6,1,5,0,0
404,Guinea-Bissau,2006,6,0,5,0,0
404,Guinea-Bissau,2007,6,0,5,0,0
404,Guinea-Bissau,2008,6,0,5,0,0
404,Guinea-Bissau,2009,6,1,6,0,0
404,Guinea-Bissau,2010,6,0,6,0,0
404,Guinea-Bissau,2011,6,0,6,0,0
404,Guinea-Bissau,2012,1,1,7,0,0
404,Guinea-Bissau,2013,1,0,7,0,0
404,Guinea-Bissau,2014,6,1,8,0,0
404,Guinea-Bissau,2015,6,0,8,0,0
404,Guinea-Bissau,2016,6,,8,0,0
404,Guinea-Bissau,2017,6,,8,0,0
404,Guinea-Bissau,2018,,,8,0,0
404,Guinea-Bissau,2019,,,8,0,0
404,Guinea-Bissau,2020,,,8,0,0
404,Guinea-Bissau,2021,,,8,0,0
411,Equatorial Guinea,1968,2,1,1,0,0
411,Equatorial Guinea,1969,-7,0,1,0,0
411,Equatorial Guinea,1970,-7,0,1,0,0
411,Equatorial Guinea,1971,-7,0,1,0,0
411,Equatorial Guinea,1972,-7,0,1,0,0
411,Equatorial Guinea,1973,-7,0,1,0,0
411,Equatorial Guinea,1974,-7,0,1,0,0
411,Equatorial Guinea,1975,-7,0,1,0,0
411,Equatorial Guinea,1976,-7,0,1,0,0
411,Equatorial Guinea,1977,-7,0,1,0,0
411,Equatorial Guinea,1978,-7,0,1,0,0
411,Equatorial Guinea,1979,-7,1,2,0,0
411,Equatorial Guinea,1980,-7,0,2,0,0
411,Equatorial Guinea,1981,-7,0,2,0,0
411,Equatorial Guinea,1982,-7,0,2,0,0
411,Equatorial Guinea,1983,-7,0,2,0,0
411,Equatorial Guinea,1984,-7,0,2,0,0
411,Equatorial Guinea,1985,-7,0,2,0,0
411,Equatorial Guinea,1986,-7,0,2,0,0
411,Equatorial Guinea,1987,-7,0,2,0,0
411,Equatorial Guinea,1988,-7,0,2,0,0
411,Equatorial Guinea,1989,-7,0,2,0,0
411,Equatorial Guinea,1990,-7,0,2,0,0
411,Equatorial Guinea,1991,-7,0,2,0,0
411,Equatorial Guinea,1992,-7,0,2,0,0
411,Equatorial Guinea,1993,-5,0,2,0,0
411,Equatorial Guinea,1994,-5,0,2,0,0
411,Equatorial Guinea,1995,-5,0,2,0,0
411,Equatorial Guinea,1996,-6,0,2,0,0
411,Equatorial Guinea,1997,-6,0,2,0,0
411,Equatorial Guinea,1998,-6,0,2,0,0
411,Equatorial Guinea,1999,-6,0,2,0,0
411,Equatorial Guinea,2000,-6,0,2,0,0
411,Equatorial Guinea,2001,-6,0,2,0,0
411,Equatorial Guinea,2002,-6,0,2,0,0
411,Equatorial Guinea,2003,-6,0,2,0,0
411,Equatorial Guinea,2004,-6,0,2,0,0
411,Equatorial Guinea,2005,-6,0,2,0,0
411,Equatorial Guinea,2006,-6,0,2,0,0
411,Equatorial Guinea,2007,-6,0,2,0,0
411,Equatorial Guinea,2008,-6,0,2,0,0
411,Equatorial Guinea,2009,-6,0,2,0,0
411,Equatorial Guinea,2010,-6,0,2,0,0
411,Equatorial Guinea,2011,-6,0,2,0,0
411,Equatorial Guinea,2012,-6,0,2,0,0
411,Equatorial Guinea,2013,-6,0,2,0,0
411,Equatorial Guinea,2014,-6,0,2,0,0
411,Equatorial Guinea,2015,-6,0,2,0,0
411,Equatorial Guinea,2016,-6,,2,0,0
411,Equatorial Guinea,2017,-6,,2,0,0
411,Equatorial Guinea,2018,,,2,0,0
411,Equatorial Guinea,2019,,,2,0,0
411,Equatorial Guinea,2020,,,2,0,0
411,Equatorial Guinea,2021,,,2,0,0
420,Gambia,1965,8,0,0,0,0
420,Gambia,1966,8,0,0,0,0
420,Gambia,1967,8,0,0,0,0
420,Gambia,1968,8,0,0,0,0
420,Gambia,1969,8,0,0,0,0
420,Gambia,1970,8,0,0,0,0
420,Gambia,1971,8,0,0,0,0
420,Gambia,1972,8,0,0,0,0
420,Gambia,1973,8,0,0,0,0
420,Gambia,1974,8,0,0,0,0
420,Gambia,1975,8,0,0,0,0
420,Gambia,1976,8,0,0,0,0
420,Gambia,1977,8,0,0,0,0
420,Gambia,1978,8,0,0,0,0
420,Gambia,1979,8,0,0,0,0
420,Gambia,1980,8,0,0,0,0
420,Gambia,1981,7,0,0,0,0
420,Gambia,1982,7,0,0,0,0
420,Gambia,1983,7,0,0,0,0
420,Gambia,1984,7,0,0,0,0
420,Gambia,1985,7,0,0,0,0
420,Gambia,1986,7,0,0,0,0
420,Gambia,1987,7,0,0,0,0
420,Gambia,1988,7,0,0,0,0
420,Gambia,1989,7,0,0,0,0
420,Gambia,1990,8,0,0,0,0
420,Gambia,1991,8,0,0,0,0
420,Gambia,1992,8,0,0,0,0
420,Gambia,1993,8,0,0,0,0
420,Gambia,1994,-7,1,1,0,0
420,Gambia,1995,-7,0,1,0,0
420,Gambia,1996,-6,0,1,0,0
420,Gambia,1997,-5,0,1,0,0
420,Gambia,1998,-5,0,1,0,0
420,Gambia,1999,-5,0,1,0,0
420,Gambia,2000,-5,0,1,0,0
420,Gambia,2001,-5,0,1,0,0
420,Gambia,2002,-5,0,1,0,0
420,Gambia,2003,-5,0,1,0,0
420,Gambia,2004,-5,0,1,0,0
420,Gambia,2005,-5,0,1,0,0
420,Gambia,2006,-5,0,1,0,0
420,Gambia,2007,-5,0,1,0,0
420,Gambia,2008,-5,0,1,0,0
420,Gambia,2009,-5,0,1,0,0
420,Gambia,2010,-5,0,1,0,0
420,Gambia,2011,-5,0,1,0,0
420,Gambia,2012,-5,0,1,0,0
420,Gambia,2013,-5,0,1,0,0
420,Gambia,2014,-5,0,1,0,0
420,Gambia,2015,-5,0,1,0,0
420,Gambia,2016,-5,,1,0,0
420,Gambia,2017,4,,1,0,0
420,Gambia,2018,,,1,0,0
420,Gambia,2019,,,1,0,0
420,Gambia,2020,,,1,0,0
420,Gambia,2021,,,1,0,0
432,Mali,1960,-7,0,0,0,0
432,Mali,1961,-7,0,0,0,0
432,Mali,1962,-7,0,0,0,0
432,Mali,1963,-7,0,0,0,0
432,Mali,1964,-7,0,0,0,0
432,Mali,1965,-7,0,0,0,0
432,Mali,1966,-7,0,0,0,0
432,Mali,1967,-7,0,0,0,0
432,Mali,1968,-7,1,1,0,0
432,Mali,1969,-7,0,1,0,0
432,Mali,1970,-7,0,1,0,0
432,Mali,1971,-7,0,1,0,0
432,Mali,1972,-7,0,1,0,0
432,Mali,1973,-7,0,1,0,0
432,Mali,1974,-7,0,1,0,0
432,Mali,1975,-7,0,1,0,0
432,Mali,1976,-7,0,1,0,0
432,Mali,1977,-7,0,1,0,0
432,Mali,1978,-7,0,1,0,0
432,Mali,1979,-7,0,1,0,0
432,Mali,1980,-7,0,1,0,0
432,Mali,1981,-7,0,1,0,0
432,Mali,1982,-7,0,1,0,0
432,Mali,1983,-7,0,1,0,0
432,Mali,1984,-7,0,1,0,0
432,Mali,1985,-7,0,1,0,0
432,Mali,1986,-7,0,1,0,0
432,Mali,1987,-7,0,1,0,0
432,Mali,1988,-7,0,1,0,0
432,Mali,1989,-7,0,1,0,0
432,Mali,1990,-7,0,1,0,0
432,Mali,1991,0,1,2,0,0
432,Mali,1992,7,1,3,0,0
432,Mali,1993,7,0,3,0,0
432,Mali,1994,7,0,3,0,0
432,Mali,1995,7,0,3,0,0
432,Mali,1996,7,0,3,0,0
432,Mali,1997,6,0,3,0,0
432,Mali,1998,6,0,3,0,0
432,Mali,1999,6,0,3,0,0
432,Mali,2000,6,0,3,0,0
432,Mali,2001,6,0,3,0,0
432,Mali,2002,7,1,4,0,0
432,Mali,2003,7,0,4,0,0
432,Mali,2004,7,0,4,0,0
432,Mali,2005,7,0,4,0,0
432,Mali,2006,7,0,4,0,0
432,Mali,2007,7,0,4,0,0
432,Mali,2008,7,0,4,0,0
432,Mali,2009,7,0,4,0,0
432,Mali,2010,7,0,4,0,0
432,Mali,2011,7,0,4,0,0
432,Mali,2012,0,1,5,0,0
432,Mali,2013,5,1,6,0,0
432,Mali,2014,5,0,6,0,0
432,Mali,2015,5,0,6,0,0
432,Mali,2016,5,,6,0,0
432,Mali,2017,5,,6,0,0
432,Mali,2018,,,6,0,0
432,Mali,2019,,,6,0,0
432,Mali,2020,,,6,0,0
432,Mali,2021,,,6,0,0
433,Senegal,1960,-1,0,0,0,0
433,Senegal,1961,-1,0,0,0,0
433,Senegal,1962,-4,0,0,0,0
433,Senegal,1963,-7,0,0,0,0
433,Senegal,1964,-7,0,0,0,0
433,Senegal,1965,-7,0,0,0,0
433,Senegal,1966,-7,0,0,0,0
433,Senegal,1967,-7,0,0,0,0
433,Senegal,1968,-7,0,0,0,0
433,Senegal,1969,-7,0,0,0,0
433,Senegal,1970,-7,0,0,0,0
433,Senegal,1971,-7,0,0,0,0
433,Senegal,1972,-7,0,0,0,0
433,Senegal,1973,-7,0,0,0,0
433,Senegal,1974,-6,0,0,0,0
433,Senegal,1975,-6,0,0,0,0
433,Senegal,1976,-6,0,0,0,0
433,Senegal,1977,-6,0,0,0,0
433,Senegal,1978,-2,0,0,0,0
433,Senegal,1979,-2,0,0,0,0
433,Senegal,1980,-2,0,0,0,0
433,Senegal,1981,-1,0,0,0,0
433,Senegal,1982,-1,0,0,0,0
433,Senegal,1983,-1,0,0,0,0
433,Senegal,1984,-1,0,0,0,0
433,Senegal,1985,-1,0,0,0,0
433,Senegal,1986,-1,0,0,0,0
433,Senegal,1987,-1,0,0,0,0
433,Senegal,1988,-1,0,0,0,0
433,Senegal,1989,-1,0,0,0,0
433,Senegal,1990,-1,0,0,0,0
433,Senegal,1991,-1,0,0,0,0
433,Senegal,1992,-1,0,0,0,0
433,Senegal,1993,-1,0,0,0,0
433,Senegal,1994,-1,0,0,0,0
433,Senegal,1995,-1,0,0,0,0
433,Senegal,1996,-1,0,0,0,0
433,Senegal,1997,-1,0,0,0,0
433,Senegal,1998,-1,0,0,0,0
433,Senegal,1999,-1,0,0,0,0
433,Senegal,2000,8,1,1,0,0
433,Senegal,2001,8,0,1,0,0
433,Senegal,2002,8,0,1,0,0
433,Senegal,2003,8,0,1,0,0
433,Senegal,2004,8,0,1,0,0
433,Senegal,2005,8,0,1,0,0
433,Senegal,2006,8,0,1,0,0
433,Senegal,2007,7,0,1,0,0
433,Senegal,2008,7,0,1,0,0
433,Senegal,2009,7,0,1,0,0
433,Senegal,2010,7,0,1,0,0
433,Senegal,2011,7,0,1,0,0
433,Senegal,2012,7,1,2,0,0
433,Senegal,2013,7,0,2,0,0
433,Senegal,2014,7,0,2,0,0
433,Senegal,2015,7,0,2,0,0
433,Senegal,2016,7,,2,0,0
433,Senegal,2017,7,,2,0,0
433,Senegal,2018,,,2,0,0
433,Senegal,2019,,,2,0,0
433,Senegal,2020,,,2,0,0
433,Senegal,2021,,,2,0,0
434,Benin,1960,2,0,0,0,0
434,Benin,1961,2,0,0,0,0
434,Benin,1962,2,0,0,0,0
434,Benin,1963,-1,1,1,0,0
434,Benin,1964,-4,1,2,0,0
434,Benin,1965,-7,1,3,0,0
434,Benin,1966,-7,0,3,0,0
434,Benin,1967,-7,1,4,0,0
434,Benin,1968,-7,1,5,0,0
434,Benin,1969,-7,1,6,0,0
434,Benin,1970,-2,1,7,0,0
434,Benin,1971,-2,0,7,0,0
434,Benin,1972,-7,1,8,0,0
434,Benin,1973,-7,0,8,0,0
434,Benin,1974,-7,0,8,0,0
434,Benin,1975,-7,0,8,0,0
434,Benin,1976,-7,0,8,0,0
434,Benin,1977,-7,0,8,0,0
434,Benin,1978,-7,0,8,0,0
434,Benin,1979,-7,0,8,0,0
434,Benin,1980,-7,0,8,0,0
434,Benin,1981,-7,0,8,0,0
434,Benin,1982,-7,0,8,0,0
434,Benin,1983,-7,0,8,0,0
434,Benin,1984,-7,0,8,0,0
434,Benin,1985,-7,0,8,0,0
434,Benin,1986,-7,0,8,0,0
434,Benin,1987,-7,0,8,0,0
434,Benin,1988,-7,0,8,0,0
434,Benin,1989,-7,0,8,0,0
434,Benin,1990,0,0,8,0,0
434,Benin,1991,6,1,9,0,0
434,Benin,1992,6,0,9,0,0
434,Benin,1993,6,0,9,0,0
434,Benin,1994,6,0,9,0,0
434,Benin,1995,6,0,9,0,0
434,Benin,1996,6,1,10,0,0
434,Benin,1997,6,0,10,0,0
434,Benin,1998,6,0,10,0,0
434,Benin,1999,6,0,10,0,0
434,Benin,2000,6,0,10,0,0
434,Benin,2001,6,0,10,0,0
434,Benin,2002,6,0,10,0,0
434,Benin,2003,6,0,10,0,0
434,Benin,2004,6,0,10,0,0
434,Benin,2005,6,0,10,0,0
434,Benin,2006,7,1,11,0,0
434,Benin,2007,7,0,11,0,0
434,Benin,2008,7,0,11,0,0
434,Benin,2009,7,0,11,0,0
434,Benin,2010,7,0,11,0,0
